timbre,[50 tanh|500 tanh|50 tanh|50 tanh],mean_squared_error,1024,100,48,343.9212313480722
timbre,[500 tanh|50 tanh|1000 tanh],mean_squared_error,1024,100,53,313.13569758711054
timbre,[50 tanh|1000 tanh|50 tanh|1000 tanh],mean_squared_error,1024,100,63,333.49040863046747
timbre,[100 sigmoid|100 sigmoid|1000 sigmoid|500 sigmoid],mean_squared_error,1024,100,100,314.5435598198492
timbre,[1000 tanh|500 tanh|1000 tanh],mean_squared_error,1024,100,29,313.14169843780104
timbre,[50 sigmoid|500 sigmoid|50 sigmoid|1000 sigmoid],mean_squared_error,1024,100,97,321.71149141393903
timbre,[500 linear|50 linear|1000 linear],mean_squared_error,1024,100,52,561.1250480151297
timbre,[1000 sigmoid|100 sigmoid],mean_squared_error,1024,100,49,307.1760831613003
timbre,[1000 sigmoid|50 sigmoid|1000 sigmoid|50 sigmoid],mean_squared_error,1024,100,100,304.29841728574877
timbre,[100 linear|100 linear|500 linear],mean_squared_error,1024,100,32,561.1264834027564
timbre,[50 sigmoid|100 sigmoid|100 sigmoid|50 sigmoid],mean_squared_error,1024,100,100,338.5707213818924
timbre,[100 linear|50 linear|1000 linear|100 linear],mean_squared_error,1024,100,36,565.6045668317522
timbre,[500 sigmoid|1000 sigmoid|1000 sigmoid|50 sigmoid],mean_squared_error,1024,100,79,315.2166776489746
timbre,[100 tanh|100 tanh|100 tanh|1000 tanh],mean_squared_error,1024,100,48,325.0774957636478
timbre,[50 sigmoid|500 sigmoid|500 sigmoid|50 sigmoid],mean_squared_error,1024,100,98,327.3458836760623
timbre,[1000 sigmoid|500 sigmoid|50 sigmoid|1000 sigmoid],mean_squared_error,1024,100,59,303.1209569729016
timbre,[100 tanh|1000 tanh|1000 tanh|100 tanh],mean_squared_error,1024,100,62,334.4107654699644
timbre,[50 tanh|500 tanh|50 tanh],mean_squared_error,1024,100,57,339.87015383678397
timbre,[50 linear|1000 linear|50 linear],mean_squared_error,1024,100,40,564.5833702363736
timbre,[50 linear|500 linear|100 linear|1000 linear],mean_squared_error,1024,100,19,579.5408479636511
timbre,[100 sigmoid|1000 sigmoid|500 sigmoid|500 sigmoid],mean_squared_error,1024,100,54,315.4300495482256
timbre,[50 sigmoid|100 sigmoid|500 sigmoid|100 sigmoid],mean_squared_error,1024,100,100,324.7797357469011
timbre,[1000 sigmoid|100 sigmoid|500 sigmoid|100 sigmoid],mean_squared_error,1024,100,100,303.5560206162917
timbre,[50 sigmoid|50 sigmoid|50 sigmoid|100 sigmoid],mean_squared_error,1024,100,100,334.5611409460441
timbre,[50 sigmoid|500 sigmoid|500 sigmoid|1000 sigmoid],mean_squared_error,1024,100,68,324.6591671967049
